"","File","Time","condition","variable","value"
"12105","p127_4_av.csv",169.381107491857,"hit","FCZ",0.28661
"12106","p127_4_av.csv",170.358306188925,"hit","FCZ",0.34798
"12107","p127_4_av.csv",171.335504885993,"hit","FCZ",0.39828
"12108","p127_4_av.csv",172.312703583062,"hit","FCZ",0.37026
"12109","p127_4_av.csv",173.28990228013,"hit","FCZ",0.34669
"12110","p127_4_av.csv",174.267100977199,"hit","FCZ",0.45792
"12111","p127_4_av.csv",175.244299674267,"hit","FCZ",0.72106
"12112","p127_4_av.csv",176.221498371335,"hit","FCZ",0.79231
"12113","p127_4_av.csv",177.198697068404,"hit","FCZ",0.98136
"12114","p127_4_av.csv",178.175895765472,"hit","FCZ",1.2402
"12115","p127_4_av.csv",179.153094462541,"hit","FCZ",1.3942
"12116","p127_4_av.csv",180.130293159609,"hit","FCZ",1.5607
"12117","p127_4_av.csv",181.107491856678,"hit","FCZ",1.795
"12118","p127_4_av.csv",182.084690553746,"hit","FCZ",2.0975
"12119","p127_4_av.csv",183.061889250814,"hit","FCZ",2.247
"12120","p127_4_av.csv",184.039087947883,"hit","FCZ",2.4112
"12121","p127_4_av.csv",185.016286644951,"hit","FCZ",2.5952
"12122","p127_4_av.csv",185.99348534202,"hit","FCZ",2.7173
"12123","p127_4_av.csv",186.970684039088,"hit","FCZ",2.7561
"12124","p127_4_av.csv",187.947882736156,"hit","FCZ",2.9574
"12125","p127_4_av.csv",188.925081433225,"hit","FCZ",3.193
"12126","p127_4_av.csv",189.902280130293,"hit","FCZ",3.4033
"12127","p127_4_av.csv",190.879478827362,"hit","FCZ",3.6303
"12128","p127_4_av.csv",191.85667752443,"hit","FCZ",3.8209
"12129","p127_4_av.csv",192.833876221498,"hit","FCZ",3.9429
"12130","p127_4_av.csv",193.811074918567,"hit","FCZ",4.0699
"12131","p127_4_av.csv",194.788273615635,"hit","FCZ",4.1379
"12132","p127_4_av.csv",195.765472312704,"hit","FCZ",4.2271
"12133","p127_4_av.csv",196.742671009772,"hit","FCZ",4.3807
"12134","p127_4_av.csv",197.71986970684,"hit","FCZ",4.6254
"12135","p127_4_av.csv",198.697068403909,"hit","FCZ",4.7769
"12136","p127_4_av.csv",199.674267100977,"hit","FCZ",4.7098
"12137","p127_4_av.csv",200.651465798046,"hit","FCZ",4.8054
"12138","p127_4_av.csv",201.628664495114,"hit","FCZ",4.9447
"12139","p127_4_av.csv",202.605863192182,"hit","FCZ",5.0462
"12140","p127_4_av.csv",203.583061889251,"hit","FCZ",5.1395
"12141","p127_4_av.csv",204.560260586319,"hit","FCZ",5.1496
"12142","p127_4_av.csv",205.537459283388,"hit","FCZ",5.1483
"12143","p127_4_av.csv",206.514657980456,"hit","FCZ",5.2204
"12144","p127_4_av.csv",207.491856677524,"hit","FCZ",5.2516
"12145","p127_4_av.csv",208.469055374593,"hit","FCZ",5.3426
"12146","p127_4_av.csv",209.446254071661,"hit","FCZ",5.3194
"12147","p127_4_av.csv",210.42345276873,"hit","FCZ",5.1627
"12148","p127_4_av.csv",211.400651465798,"hit","FCZ",5.1514
"12149","p127_4_av.csv",212.377850162866,"hit","FCZ",5.0655
"12150","p127_4_av.csv",213.355048859935,"hit","FCZ",5.1031
"12151","p127_4_av.csv",214.332247557003,"hit","FCZ",5.1405
"12152","p127_4_av.csv",215.309446254072,"hit","FCZ",5.1333
"12153","p127_4_av.csv",216.28664495114,"hit","FCZ",5.0658
"12154","p127_4_av.csv",217.263843648208,"hit","FCZ",5.0501
"12155","p127_4_av.csv",218.241042345277,"hit","FCZ",4.9931
"12156","p127_4_av.csv",219.218241042345,"hit","FCZ",4.9063
"12157","p127_4_av.csv",220.195439739414,"hit","FCZ",4.8297
"12158","p127_4_av.csv",221.172638436482,"hit","FCZ",4.7344
"12159","p127_4_av.csv",222.14983713355,"hit","FCZ",4.6975
"12160","p127_4_av.csv",223.127035830619,"hit","FCZ",4.5855
"12161","p127_4_av.csv",224.104234527687,"hit","FCZ",4.4944
"12162","p127_4_av.csv",225.081433224756,"hit","FCZ",4.454
"12163","p127_4_av.csv",226.058631921824,"hit","FCZ",4.4013
"12164","p127_4_av.csv",227.035830618892,"hit","FCZ",4.2579
"12165","p127_4_av.csv",228.013029315961,"hit","FCZ",4.1017
"12166","p127_4_av.csv",228.990228013029,"hit","FCZ",3.9764
"12167","p127_4_av.csv",229.967426710098,"hit","FCZ",3.9303
"12168","p127_4_av.csv",230.944625407166,"hit","FCZ",3.7956
"12169","p127_4_av.csv",231.921824104235,"hit","FCZ",3.6019
"12170","p127_4_av.csv",232.899022801303,"hit","FCZ",3.5104
"12171","p127_4_av.csv",233.876221498371,"hit","FCZ",3.4233
"12172","p127_4_av.csv",234.85342019544,"hit","FCZ",3.086
"12173","p127_4_av.csv",235.830618892508,"hit","FCZ",2.8356
"12174","p127_4_av.csv",236.807817589577,"hit","FCZ",2.7563
"12175","p127_4_av.csv",237.785016286645,"hit","FCZ",2.691
"12176","p127_4_av.csv",238.762214983713,"hit","FCZ",2.4922
"12177","p127_4_av.csv",239.739413680782,"hit","FCZ",2.2763
"12178","p127_4_av.csv",240.71661237785,"hit","FCZ",2.1084
"12179","p127_4_av.csv",241.693811074919,"hit","FCZ",2.0169
"12180","p127_4_av.csv",242.671009771987,"hit","FCZ",1.98
"12181","p127_4_av.csv",243.648208469055,"hit","FCZ",1.9477
"12182","p127_4_av.csv",244.625407166124,"hit","FCZ",1.8686
"12183","p127_4_av.csv",245.602605863192,"hit","FCZ",1.6751
"12184","p127_4_av.csv",246.579804560261,"hit","FCZ",1.4802
"12185","p127_4_av.csv",247.557003257329,"hit","FCZ",1.3885
"12186","p127_4_av.csv",248.534201954397,"hit","FCZ",1.3467
"12187","p127_4_av.csv",249.511400651466,"hit","FCZ",1.2484
"12188","p127_4_av.csv",250.488599348534,"hit","FCZ",1.182
"12189","p127_4_av.csv",251.465798045603,"hit","FCZ",1.3274
"12190","p127_4_av.csv",252.442996742671,"hit","FCZ",1.3468
"12191","p127_4_av.csv",253.420195439739,"hit","FCZ",1.3298
"12192","p127_4_av.csv",254.397394136808,"hit","FCZ",1.3515
"12193","p127_4_av.csv",255.374592833876,"hit","FCZ",1.2986
"12194","p127_4_av.csv",256.351791530945,"hit","FCZ",1.2853
"12195","p127_4_av.csv",257.328990228013,"hit","FCZ",1.3413
"12196","p127_4_av.csv",258.306188925081,"hit","FCZ",1.363
"12197","p127_4_av.csv",259.28338762215,"hit","FCZ",1.3522
"12198","p127_4_av.csv",260.260586319218,"hit","FCZ",1.3446
"12199","p127_4_av.csv",261.237785016287,"hit","FCZ",1.3209
"12200","p127_4_av.csv",262.214983713355,"hit","FCZ",1.3783
"12201","p127_4_av.csv",263.192182410423,"hit","FCZ",1.4968
"12202","p127_4_av.csv",264.169381107492,"hit","FCZ",1.412
"12203","p127_4_av.csv",265.14657980456,"hit","FCZ",1.3531
"12204","p127_4_av.csv",266.123778501629,"hit","FCZ",1.3581
"12205","p127_4_av.csv",267.100977198697,"hit","FCZ",1.3705
"12206","p127_4_av.csv",268.078175895765,"hit","FCZ",1.262
"12207","p127_4_av.csv",269.055374592834,"hit","FCZ",1.2245
"12208","p127_4_av.csv",270.032573289902,"hit","FCZ",1.3021
"12209","p127_4_av.csv",271.009771986971,"hit","FCZ",1.355
"12210","p127_4_av.csv",271.986970684039,"hit","FCZ",1.3569
"12211","p127_4_av.csv",272.964169381107,"hit","FCZ",1.3822
"12212","p127_4_av.csv",273.941368078176,"hit","FCZ",1.4731
"12213","p127_4_av.csv",274.918566775244,"hit","FCZ",1.5099
"12214","p127_4_av.csv",275.895765472313,"hit","FCZ",1.5698
"12215","p127_4_av.csv",276.872964169381,"hit","FCZ",1.6142
"12216","p127_4_av.csv",277.85016286645,"hit","FCZ",1.6245
"12217","p127_4_av.csv",278.827361563518,"hit","FCZ",1.6417
"12218","p127_4_av.csv",279.804560260586,"hit","FCZ",1.6781
"12219","p127_4_av.csv",280.781758957655,"hit","FCZ",1.7006
"12220","p127_4_av.csv",281.758957654723,"hit","FCZ",1.7946
"12221","p127_4_av.csv",282.736156351792,"hit","FCZ",1.9743
"12222","p127_4_av.csv",283.71335504886,"hit","FCZ",2.0755
"12223","p127_4_av.csv",284.690553745928,"hit","FCZ",2.0552
"12224","p127_4_av.csv",285.667752442997,"hit","FCZ",2.1293
"12225","p127_4_av.csv",286.644951140065,"hit","FCZ",2.3983
"12226","p127_4_av.csv",287.622149837134,"hit","FCZ",2.5093
"12227","p127_4_av.csv",288.599348534202,"hit","FCZ",2.4703
"12228","p127_4_av.csv",289.57654723127,"hit","FCZ",2.4326
"12229","p127_4_av.csv",290.553745928339,"hit","FCZ",2.5017
"12230","p127_4_av.csv",291.530944625407,"hit","FCZ",2.707
"12231","p127_4_av.csv",292.508143322476,"hit","FCZ",2.7683
"12232","p127_4_av.csv",293.485342019544,"hit","FCZ",2.7654
"12233","p127_4_av.csv",294.462540716612,"hit","FCZ",2.8361
"12234","p127_4_av.csv",295.439739413681,"hit","FCZ",3.0272
"12235","p127_4_av.csv",296.416938110749,"hit","FCZ",3.0747
"12236","p127_4_av.csv",297.394136807818,"hit","FCZ",3.0723
"12237","p127_4_av.csv",298.371335504886,"hit","FCZ",3.0905
"12238","p127_4_av.csv",299.348534201954,"hit","FCZ",3.0849
"12239","p127_4_av.csv",300.325732899023,"hit","FCZ",3.2645
"12240","p127_4_av.csv",301.302931596091,"hit","FCZ",3.379
"12241","p127_4_av.csv",302.28013029316,"hit","FCZ",3.5395
"12242","p127_4_av.csv",303.257328990228,"hit","FCZ",3.5821
"12243","p127_4_av.csv",304.234527687296,"hit","FCZ",3.5907
"12244","p127_4_av.csv",305.211726384365,"hit","FCZ",3.677
"12245","p127_4_av.csv",306.188925081433,"hit","FCZ",3.8364
"12246","p127_4_av.csv",307.166123778502,"hit","FCZ",3.9371
"12247","p127_4_av.csv",308.14332247557,"hit","FCZ",3.931
"12248","p127_4_av.csv",309.120521172638,"hit","FCZ",3.9349
"12249","p127_4_av.csv",310.097719869707,"hit","FCZ",4.0101
"12250","p127_4_av.csv",311.074918566775,"hit","FCZ",4.0467
"12251","p127_4_av.csv",312.052117263844,"hit","FCZ",4.0663
"12252","p127_4_av.csv",313.029315960912,"hit","FCZ",4.1467
"12253","p127_4_av.csv",314.00651465798,"hit","FCZ",4.1907
"12254","p127_4_av.csv",314.983713355049,"hit","FCZ",4.21
"12255","p127_4_av.csv",315.960912052117,"hit","FCZ",4.2413
"12256","p127_4_av.csv",316.938110749186,"hit","FCZ",4.2333
"12257","p127_4_av.csv",317.915309446254,"hit","FCZ",4.2355
"12258","p127_4_av.csv",318.892508143323,"hit","FCZ",4.1491
"12259","p127_4_av.csv",319.869706840391,"hit","FCZ",4.1088
"12260","p127_4_av.csv",320.846905537459,"hit","FCZ",4.1621
"12261","p127_4_av.csv",321.824104234528,"hit","FCZ",4.1437
"12262","p127_4_av.csv",322.801302931596,"hit","FCZ",4.1655
"12263","p127_4_av.csv",323.778501628664,"hit","FCZ",4.3172
"12264","p127_4_av.csv",324.755700325733,"hit","FCZ",4.3257
"12265","p127_4_av.csv",325.732899022801,"hit","FCZ",4.2264
"12266","p127_4_av.csv",326.71009771987,"hit","FCZ",4.1815
"12267","p127_4_av.csv",327.687296416938,"hit","FCZ",4.1739
"12268","p127_4_av.csv",328.664495114007,"hit","FCZ",4.0809
"12269","p127_4_av.csv",329.641693811075,"hit","FCZ",4.0291
"12270","p127_4_av.csv",330.618892508143,"hit","FCZ",4.0615
"12271","p127_4_av.csv",331.596091205212,"hit","FCZ",4.1337
"12272","p127_4_av.csv",332.57328990228,"hit","FCZ",4.2646
"12273","p127_4_av.csv",333.550488599349,"hit","FCZ",4.2509
"12274","p127_4_av.csv",334.527687296417,"hit","FCZ",4.1577
"12275","p127_4_av.csv",335.504885993485,"hit","FCZ",4.1682
"12276","p127_4_av.csv",336.482084690554,"hit","FCZ",4.1588
"12277","p127_4_av.csv",337.459283387622,"hit","FCZ",4.0776
"12278","p127_4_av.csv",338.436482084691,"hit","FCZ",3.8938
"12279","p127_4_av.csv",339.413680781759,"hit","FCZ",3.777
"12280","p127_4_av.csv",340.390879478827,"hit","FCZ",3.7583
"12281","p127_4_av.csv",341.368078175896,"hit","FCZ",3.6766
"12282","p127_4_av.csv",342.345276872964,"hit","FCZ",3.6599
"12283","p127_4_av.csv",343.322475570033,"hit","FCZ",3.5486
"12284","p127_4_av.csv",344.299674267101,"hit","FCZ",3.4152
"12285","p127_4_av.csv",345.276872964169,"hit","FCZ",3.3118
"12286","p127_4_av.csv",346.254071661238,"hit","FCZ",3.1421
"12287","p127_4_av.csv",347.231270358306,"hit","FCZ",3.1352
"12288","p127_4_av.csv",348.208469055375,"hit","FCZ",3.1378
"12289","p127_4_av.csv",349.185667752443,"hit","FCZ",3.1522
"12290","p127_4_av.csv",350.162866449511,"hit","FCZ",3.0593
"12291","p127_4_av.csv",351.14006514658,"hit","FCZ",2.8848
"12292","p127_4_av.csv",352.117263843648,"hit","FCZ",2.7892
"12293","p127_4_av.csv",353.094462540717,"hit","FCZ",2.888
"12294","p127_4_av.csv",354.071661237785,"hit","FCZ",2.9292
"12295","p127_4_av.csv",355.048859934853,"hit","FCZ",2.8482
"12296","p127_4_av.csv",356.026058631922,"hit","FCZ",2.803
"12297","p127_4_av.csv",357.00325732899,"hit","FCZ",2.7399
"12298","p127_4_av.csv",357.980456026059,"hit","FCZ",2.6659
"12299","p127_4_av.csv",358.957654723127,"hit","FCZ",2.5917
"12300","p127_4_av.csv",359.934853420195,"hit","FCZ",2.4592
"12301","p127_4_av.csv",360.912052117264,"hit","FCZ",2.4207
"12302","p127_4_av.csv",361.889250814332,"hit","FCZ",2.4476
"12303","p127_4_av.csv",362.866449511401,"hit","FCZ",2.4551
"12304","p127_4_av.csv",363.843648208469,"hit","FCZ",2.4577
"12305","p127_4_av.csv",364.820846905537,"hit","FCZ",2.3935
"12306","p127_4_av.csv",365.798045602606,"hit","FCZ",2.3042
"12307","p127_4_av.csv",366.775244299674,"hit","FCZ",2.2792
"12308","p127_4_av.csv",367.752442996743,"hit","FCZ",2.3027
"12309","p127_4_av.csv",368.729641693811,"hit","FCZ",2.3559
"12310","p127_4_av.csv",369.70684039088,"hit","FCZ",2.3345
"12311","p127_4_av.csv",370.684039087948,"hit","FCZ",2.3759
"12312","p127_4_av.csv",371.661237785016,"hit","FCZ",2.2662
"12313","p127_4_av.csv",372.638436482085,"hit","FCZ",2.1578
"12314","p127_4_av.csv",373.615635179153,"hit","FCZ",2.1433
"12315","p127_4_av.csv",374.592833876221,"hit","FCZ",2.1545
"12316","p127_4_av.csv",375.57003257329,"hit","FCZ",2.1209
"12317","p127_4_av.csv",376.547231270358,"hit","FCZ",2.0775
"12318","p127_4_av.csv",377.524429967427,"hit","FCZ",2.0562
"12319","p127_4_av.csv",378.501628664495,"hit","FCZ",1.9566
"12320","p127_4_av.csv",379.478827361564,"hit","FCZ",1.8883
"12321","p127_4_av.csv",380.456026058632,"hit","FCZ",1.8611
"12322","p127_4_av.csv",381.4332247557,"hit","FCZ",1.9197
"12323","p127_4_av.csv",382.410423452769,"hit","FCZ",1.9644
"12324","p127_4_av.csv",383.387622149837,"hit","FCZ",1.9483
"12325","p127_4_av.csv",384.364820846906,"hit","FCZ",1.8932
"12326","p127_4_av.csv",385.342019543974,"hit","FCZ",1.7365
"12327","p127_4_av.csv",386.319218241042,"hit","FCZ",1.7448
"12328","p127_4_av.csv",387.296416938111,"hit","FCZ",1.7147
"12329","p127_4_av.csv",388.273615635179,"hit","FCZ",1.6704
"12330","p127_4_av.csv",389.250814332248,"hit","FCZ",1.6735
"12331","p127_4_av.csv",390.228013029316,"hit","FCZ",1.662
"12332","p127_4_av.csv",391.205211726384,"hit","FCZ",1.5932
"12333","p127_4_av.csv",392.182410423453,"hit","FCZ",1.5123
"12334","p127_4_av.csv",393.159609120521,"hit","FCZ",1.6013
"12335","p127_4_av.csv",394.13680781759,"hit","FCZ",1.537
"12336","p127_4_av.csv",395.114006514658,"hit","FCZ",1.3815
"12337","p127_4_av.csv",396.091205211726,"hit","FCZ",1.3381
"12338","p127_4_av.csv",397.068403908795,"hit","FCZ",1.2978
"12339","p127_4_av.csv",398.045602605863,"hit","FCZ",1.2286
"12340","p127_4_av.csv",399.022801302932,"hit","FCZ",1.2527
"12341","p127_4_av.csv",400,"hit","FCZ",1.2643
"12342","p127_4_av.csv",120.521172638436,"miss","FCZ",0.28678
"12343","p127_4_av.csv",121.498371335505,"miss","FCZ",0.38154
"12344","p127_4_av.csv",122.475570032573,"miss","FCZ",0.33731
"12345","p127_4_av.csv",123.452768729642,"miss","FCZ",0.20555
"12346","p127_4_av.csv",124.42996742671,"miss","FCZ",0.08708
"12347","p127_4_av.csv",125.407166123778,"miss","FCZ",0.12944
"12348","p127_4_av.csv",126.384364820847,"miss","FCZ",0.15779
"12349","p127_4_av.csv",127.361563517915,"miss","FCZ",0.15231
"12350","p127_4_av.csv",128.338762214984,"miss","FCZ",0.09138
"12351","p127_4_av.csv",129.315960912052,"miss","FCZ",0.0395
"12352","p127_4_av.csv",130.29315960912,"miss","FCZ",-0.1185
"12353","p127_4_av.csv",131.270358306189,"miss","FCZ",-0.1839
"12354","p127_4_av.csv",132.247557003257,"miss","FCZ",-0.2357
"12355","p127_4_av.csv",133.224755700326,"miss","FCZ",-0.2347
"12356","p127_4_av.csv",134.201954397394,"miss","FCZ",-0.3345
"12357","p127_4_av.csv",135.179153094463,"miss","FCZ",-0.3937
"12358","p127_4_av.csv",136.156351791531,"miss","FCZ",-0.3863
"12359","p127_4_av.csv",137.133550488599,"miss","FCZ",-0.4001
"12360","p127_4_av.csv",138.110749185668,"miss","FCZ",-0.4165
"12361","p127_4_av.csv",139.087947882736,"miss","FCZ",-0.3902
"12362","p127_4_av.csv",140.065146579805,"miss","FCZ",-0.3555
"12363","p127_4_av.csv",141.042345276873,"miss","FCZ",-0.4128
"12364","p127_4_av.csv",142.019543973941,"miss","FCZ",-0.5164
"12365","p127_4_av.csv",142.99674267101,"miss","FCZ",-0.5881
"12366","p127_4_av.csv",143.973941368078,"miss","FCZ",-0.5786
"12367","p127_4_av.csv",144.951140065147,"miss","FCZ",-0.4408
"12368","p127_4_av.csv",145.928338762215,"miss","FCZ",-0.3356
"12369","p127_4_av.csv",146.905537459283,"miss","FCZ",-0.2168
"12370","p127_4_av.csv",147.882736156352,"miss","FCZ",-0.213
"12371","p127_4_av.csv",148.85993485342,"miss","FCZ",-0.2234
"12372","p127_4_av.csv",149.837133550489,"miss","FCZ",-0.2272
"12373","p127_4_av.csv",150.814332247557,"miss","FCZ",-0.3194
"12374","p127_4_av.csv",151.791530944625,"miss","FCZ",-0.5121
"12375","p127_4_av.csv",152.768729641694,"miss","FCZ",-0.5298
"12376","p127_4_av.csv",153.745928338762,"miss","FCZ",-0.419
"12377","p127_4_av.csv",154.723127035831,"miss","FCZ",-0.3149
"12378","p127_4_av.csv",155.700325732899,"miss","FCZ",-0.3291
"12379","p127_4_av.csv",156.677524429967,"miss","FCZ",-0.4648
"12380","p127_4_av.csv",157.654723127036,"miss","FCZ",-0.5027
"12381","p127_4_av.csv",158.631921824104,"miss","FCZ",-0.4169
"12382","p127_4_av.csv",159.609120521173,"miss","FCZ",-0.39
"12383","p127_4_av.csv",160.586319218241,"miss","FCZ",-0.612
"12384","p127_4_av.csv",161.563517915309,"miss","FCZ",-0.7612
"12385","p127_4_av.csv",162.540716612378,"miss","FCZ",-0.897
"12386","p127_4_av.csv",163.517915309446,"miss","FCZ",-0.8028
"12387","p127_4_av.csv",164.495114006515,"miss","FCZ",-0.6382
"12388","p127_4_av.csv",165.472312703583,"miss","FCZ",-0.6629
"12389","p127_4_av.csv",166.449511400651,"miss","FCZ",-0.6636
"12390","p127_4_av.csv",167.42671009772,"miss","FCZ",-0.7046
"12391","p127_4_av.csv",168.403908794788,"miss","FCZ",-0.8746
"12392","p127_4_av.csv",169.381107491857,"miss","FCZ",-0.8933
"12393","p127_4_av.csv",170.358306188925,"miss","FCZ",-0.8306
"12394","p127_4_av.csv",171.335504885993,"miss","FCZ",-0.763
"12395","p127_4_av.csv",172.312703583062,"miss","FCZ",-0.717
"12396","p127_4_av.csv",173.28990228013,"miss","FCZ",-0.5786
"12397","p127_4_av.csv",174.267100977199,"miss","FCZ",-0.4246
"12398","p127_4_av.csv",175.244299674267,"miss","FCZ",-0.3219
"12399","p127_4_av.csv",176.221498371335,"miss","FCZ",-0.2845
"12400","p127_4_av.csv",177.198697068404,"miss","FCZ",-0.0466
"12401","p127_4_av.csv",178.175895765472,"miss","FCZ",0.16136
"12402","p127_4_av.csv",179.153094462541,"miss","FCZ",0.38088
"12403","p127_4_av.csv",180.130293159609,"miss","FCZ",0.76572
"12404","p127_4_av.csv",181.107491856678,"miss","FCZ",1.0339
"12405","p127_4_av.csv",182.084690553746,"miss","FCZ",1.3477
"12406","p127_4_av.csv",183.061889250814,"miss","FCZ",1.5415
"12407","p127_4_av.csv",184.039087947883,"miss","FCZ",1.7809
"12408","p127_4_av.csv",185.016286644951,"miss","FCZ",2.0055
"12409","p127_4_av.csv",185.99348534202,"miss","FCZ",2.3209
"12410","p127_4_av.csv",186.970684039088,"miss","FCZ",2.498
"12411","p127_4_av.csv",187.947882736156,"miss","FCZ",2.6679
"12412","p127_4_av.csv",188.925081433225,"miss","FCZ",2.8617
"12413","p127_4_av.csv",189.902280130293,"miss","FCZ",3.1452
"12414","p127_4_av.csv",190.879478827362,"miss","FCZ",3.2899
"12415","p127_4_av.csv",191.85667752443,"miss","FCZ",3.4533
"12416","p127_4_av.csv",192.833876221498,"miss","FCZ",3.7767
"12417","p127_4_av.csv",193.811074918567,"miss","FCZ",3.9141
"12418","p127_4_av.csv",194.788273615635,"miss","FCZ",4.0676
"12419","p127_4_av.csv",195.765472312704,"miss","FCZ",4.2722
"12420","p127_4_av.csv",196.742671009772,"miss","FCZ",4.4688
"12421","p127_4_av.csv",197.71986970684,"miss","FCZ",4.5861
"12422","p127_4_av.csv",198.697068403909,"miss","FCZ",4.65
"12423","p127_4_av.csv",199.674267100977,"miss","FCZ",4.6478
"12424","p127_4_av.csv",200.651465798046,"miss","FCZ",4.7403
"12425","p127_4_av.csv",201.628664495114,"miss","FCZ",4.7973
"12426","p127_4_av.csv",202.605863192182,"miss","FCZ",4.7028
"12427","p127_4_av.csv",203.583061889251,"miss","FCZ",4.643
"12428","p127_4_av.csv",204.560260586319,"miss","FCZ",4.7028
"12429","p127_4_av.csv",205.537459283388,"miss","FCZ",4.6195
"12430","p127_4_av.csv",206.514657980456,"miss","FCZ",4.5156
"12431","p127_4_av.csv",207.491856677524,"miss","FCZ",4.4115
"12432","p127_4_av.csv",208.469055374593,"miss","FCZ",4.2852
"12433","p127_4_av.csv",209.446254071661,"miss","FCZ",4.3391
"12434","p127_4_av.csv",210.42345276873,"miss","FCZ",4.4637
"12435","p127_4_av.csv",211.400651465798,"miss","FCZ",4.3369
"12436","p127_4_av.csv",212.377850162866,"miss","FCZ",4.2365
"12437","p127_4_av.csv",213.355048859935,"miss","FCZ",4.2758
"12438","p127_4_av.csv",214.332247557003,"miss","FCZ",4.2665
"12439","p127_4_av.csv",215.309446254072,"miss","FCZ",3.9349
"12440","p127_4_av.csv",216.28664495114,"miss","FCZ",3.6567
"12441","p127_4_av.csv",217.263843648208,"miss","FCZ",3.6158
"12442","p127_4_av.csv",218.241042345277,"miss","FCZ",3.5642
"12443","p127_4_av.csv",219.218241042345,"miss","FCZ",3.3495
"12444","p127_4_av.csv",220.195439739414,"miss","FCZ",3.1655
"12445","p127_4_av.csv",221.172638436482,"miss","FCZ",2.8985
"12446","p127_4_av.csv",222.14983713355,"miss","FCZ",2.8168
"12447","p127_4_av.csv",223.127035830619,"miss","FCZ",2.7819
"12448","p127_4_av.csv",224.104234527687,"miss","FCZ",2.7601
"12449","p127_4_av.csv",225.081433224756,"miss","FCZ",2.721
"12450","p127_4_av.csv",226.058631921824,"miss","FCZ",2.4902
"12451","p127_4_av.csv",227.035830618892,"miss","FCZ",2.2992
"12452","p127_4_av.csv",228.013029315961,"miss","FCZ",2.2655
"12453","p127_4_av.csv",228.990228013029,"miss","FCZ",2.1866
"12454","p127_4_av.csv",229.967426710098,"miss","FCZ",1.9096
"12455","p127_4_av.csv",230.944625407166,"miss","FCZ",1.6923
"12456","p127_4_av.csv",231.921824104235,"miss","FCZ",1.6647
"12457","p127_4_av.csv",232.899022801303,"miss","FCZ",1.5965
"12458","p127_4_av.csv",233.876221498371,"miss","FCZ",1.4868
"12459","p127_4_av.csv",234.85342019544,"miss","FCZ",1.3393
"12460","p127_4_av.csv",235.830618892508,"miss","FCZ",1.1989
"12461","p127_4_av.csv",236.807817589577,"miss","FCZ",1.1514
"12462","p127_4_av.csv",237.785016286645,"miss","FCZ",1.0706
"12463","p127_4_av.csv",238.762214983713,"miss","FCZ",1.0559
"12464","p127_4_av.csv",239.739413680782,"miss","FCZ",0.92954
"12465","p127_4_av.csv",240.71661237785,"miss","FCZ",0.6383
"12466","p127_4_av.csv",241.693811074919,"miss","FCZ",0.54521
"12467","p127_4_av.csv",242.671009771987,"miss","FCZ",0.567
"12468","p127_4_av.csv",243.648208469055,"miss","FCZ",0.47809
"12469","p127_4_av.csv",244.625407166124,"miss","FCZ",0.32262
"12470","p127_4_av.csv",245.602605863192,"miss","FCZ",0.28431
"12471","p127_4_av.csv",246.579804560261,"miss","FCZ",0.4466
"12472","p127_4_av.csv",247.557003257329,"miss","FCZ",0.4873
"12473","p127_4_av.csv",248.534201954397,"miss","FCZ",0.1713
"12474","p127_4_av.csv",249.511400651466,"miss","FCZ",0.1241
"12475","p127_4_av.csv",250.488599348534,"miss","FCZ",0.15877
"12476","p127_4_av.csv",251.465798045603,"miss","FCZ",0.08762
"12477","p127_4_av.csv",252.442996742671,"miss","FCZ",-0.0783
"12478","p127_4_av.csv",253.420195439739,"miss","FCZ",-0.2401
"12479","p127_4_av.csv",254.397394136808,"miss","FCZ",-0.2678
"12480","p127_4_av.csv",255.374592833876,"miss","FCZ",-0.1915
"12481","p127_4_av.csv",256.351791530945,"miss","FCZ",-0.1682
"12482","p127_4_av.csv",257.328990228013,"miss","FCZ",-0.1576
"12483","p127_4_av.csv",258.306188925081,"miss","FCZ",-0.2474
"12484","p127_4_av.csv",259.28338762215,"miss","FCZ",-0.2245
"12485","p127_4_av.csv",260.260586319218,"miss","FCZ",-0.1262
"12486","p127_4_av.csv",261.237785016287,"miss","FCZ",-0.0511
"12487","p127_4_av.csv",262.214983713355,"miss","FCZ",-0.1058
"12488","p127_4_av.csv",263.192182410423,"miss","FCZ",-0.1345
"12489","p127_4_av.csv",264.169381107492,"miss","FCZ",-0.0686
"12490","p127_4_av.csv",265.14657980456,"miss","FCZ",-0.1018
"12491","p127_4_av.csv",266.123778501629,"miss","FCZ",-0.0694
"12492","p127_4_av.csv",267.100977198697,"miss","FCZ",-0.1014
"12493","p127_4_av.csv",268.078175895765,"miss","FCZ",-0.2006
"12494","p127_4_av.csv",269.055374592834,"miss","FCZ",-0.2054
"12495","p127_4_av.csv",270.032573289902,"miss","FCZ",-0.2443
"12496","p127_4_av.csv",271.009771986971,"miss","FCZ",-0.2259
"12497","p127_4_av.csv",271.986970684039,"miss","FCZ",-0.1384
"12498","p127_4_av.csv",272.964169381107,"miss","FCZ",0.03163
"12499","p127_4_av.csv",273.941368078176,"miss","FCZ",0.18083
"12500","p127_4_av.csv",274.918566775244,"miss","FCZ",0.23057
"12501","p127_4_av.csv",275.895765472313,"miss","FCZ",0.32466
"12502","p127_4_av.csv",276.872964169381,"miss","FCZ",0.43916
